IMG_FNAME;IDX_POLY;ID_POLY;SATELITE;BEAM_MODE;RESULT_BASENAME;COMPOSITE_BASENAME;TARGET_TILE_WIDTH;TARGET_TILE_HEIGHT;CLIPPED_WIDTH;CLIPPED_HEIGHT;GRID_COLS;GRID_ROWS;COMPOSITE_WIDTH;COMPOSITE_HEIGHT;PAD_LEFT;PAD_RIGHT;PAD_TOP;PAD_BOTTOM;IS_COMPOSITE;PANEL_INDEX;PANEL_ROW;PANEL_COL;PANEL_COUNT;POLYS_IN_PANEL;POLYS_IN_GROUP;CENTR_KM_LAT;CENTR_KM_LON;UTM_ZONE;AREA_KM2;PERIM_KM;COMPLEX_MEAS;SPREAD;SHP_FACT;HU_MOM1;HU_MOM2;HU_MOM3;HU_MOM4;HU_MOM5;HU_MOM6;HU_MOM7;CIRCULARITY;PERI_AREA_RATIO;FG_STD;FG_VAR;FG_MIN;FG_MAX;FG_MEAN;FG_MEDIAN;FG_VAR_COEF;BG_STD;BG_VAR;BG_MIN;BG_MAX;BG_MEAN;BG_MEDIAN;BG_VAR_COEF;FG_DARK_INTENS;FG_BG_KS_STAT;FG_BG_KS_RES;FG_BG_MW_STAT;FG_BG_MW_RES;FG_BG_RAT_ARI;FG_BG_RAT_QUA;AREA_KM_DS;PERIM_KM_DS;CLASSE
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;8;SP00106GXS1;SENTINEL-1;IW;IMG_02_TILE_008;IMG_02_TILE_008;800;600;800;600;1;1;800;600;0;0;0;0;0;8;1;1;9;3;3;19.296416075087706;-92.19723245192002;15Q;8.470879214592985;44.31324455211464;231.81343907639095;0.4655872618486649;18.447127352069774;3.123288340218583;7.3728718376036735;13.90091851410252;13.008758933370878;-26.505926714407813;-16.75997270925895;-26.839476349556183;0.0542089822938095;5.231245001790978;4.384390257400139;19.222877929185263;-63.378796;-14.517583;-25.20881424457244;-24.8742;-0.1739229070777938;3.3379831037773324;11.142131201102954;-51.67675;16.524923;-17.97129139490185;-17.7738;-0.1857397462668855;7.23752284967059;0.7223161883663125;DIFF;1337401200.0;DIFF;0.7128972;0.71436614;8.47087921459;44.3132445521;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;9;SP00107GXS1;SENTINEL-1;IW;IMG_02_TILE_008;IMG_02_TILE_008;800;600;800;600;1;1;800;600;0;0;0;0;0;8;1;1;9;3;3;19.26076912101369;-92.21578622037246;15Q;0.0285298947666806;1.6638120112781667;97.03051593819742;0.1910841186257472;7.721443121160528;3.156490968730798;7.432276206875616;15.514424028304306;14.488013439456877;-29.491529979694825;-19.190756160210118;-30.478100507879454;0.1295094691897051;58.31819657537936;3.197556011740585;10.224364448218358;-36.07739;-17.689594;-22.306793212890625;-21.863224;-0.1433444951600118;3.0364740921671194;9.220174912402133;-38.23507;-11.586094;-18.62638535610465;-18.17804;-0.1630200403414256;3.6804078567859726;0.5759311068368596;DIFF;76357.0;DIFF;0.83500946;0.8374719;0.0285298947667;1.66381201127;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;10;SP00108GXS1;SENTINEL-1;IW;IMG_02_TILE_008;IMG_02_TILE_008;800;600;800;600;1;1;800;600;0;0;0;0;0;8;1;1;9;3;3;19.236584365804934;-92.2708756195026;15Q;0.150550850290242;5.027530077840382;167.8905076581157;0.5871917189956622;13.36030209599841;3.1308086779902795;7.390612714543434;13.42248515859357;12.336193822965466;25.21719636832232;16.036976365547343;26.2742882171932;0.0748486069262994;33.394232368319216;3.472164714403179;12.05592780394651;-38.626385;-16.35598;-22.34604406951372;-21.7748;-0.1553816283366319;2.965424476419914;8.793742325350319;-38.159237;-11.993228;-18.500265923156267;-18.123068;-0.1602909108840524;3.84577814635745;0.4997627128671359;DIFF;636351.0;DIFF;0.82789886;0.82852507;0.15055085029;5.02753007785;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;11;SP00109GXS1;SENTINEL-1;IW;IMG_02_TILE_005;IMG_02_TILE_005;800;600;800;600;1;1;800;600;0;0;0;0;0;5;1;1;9;1;1;19.491499479165267;-92.36605870313598;15Q;1.104314780585973;27.80557305575376;700.1173094401667;0.148104627808987;55.713565270800295;3.157339972319438;7.431319662447668;17.164124515444918;14.753104574960815;-30.77374226131018;18.967029504752304;31.014093325675887;0.0179489500472536;25.179028248629912;3.252442263979851;10.57838068052238;-48.486694;-13.432518;-21.334516081126957;-20.857737;-0.1524497791096861;2.704686742083773;7.315330372803734;-50.49299;-10.651952;-17.95962766139522;-17.614185;-0.1505981523156842;3.3748884197317324;0.4639318648244564;DIFF;69442080.0;DIFF;0.8418109;0.8415801;1.10431478059;27.8055730558;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;12;SP00110GXS1;SENTINEL-1;IW;IMG_02_TILE_002;IMG_02_TILE_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.522481529084786;-92.19281844516972;15Q;0.1390535656642218;3.1761548816965304;72.54729344290601;1.139387844097187;5.773130179688369;3.118240114967816;7.3107302593373955;13.273141126332998;12.868922726720632;-26.460365585279877;-16.85477690520339;-25.96067955752442;0.1732162568442168;22.841232920025348;4.244879592264469;18.01900275282336;-41.218925;-16.88415;-23.864407850404312;-22.892614;-0.1778749181154541;3.059130890647099;9.358281806111313;-40.714184;0.48222354;-18.154086763330216;-17.913546;-0.1685092139598173;5.710321087074096;0.6116581231924437;DIFF;353561.0;DIFF;0.7607181;0.75952107;0.139053565664;3.1761548817;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;13;SP00111GXS1;SENTINEL-1;IW;IMG_02_TILE_002;IMG_02_TILE_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.55757797818057;-92.19590875340836;15Q;0.240574979351979;7.191283330239431;214.96232099896503;0.5810453542371989;17.106157982746012;3.1412952369704565;7.398001558989724;13.990001008873223;13.204575806128345;-26.80455039810633;-17.008186244676523;27.757015161599284;0.0584584803325587;29.892066704568013;3.7404266099665233;13.990791224545658;-66.00681;-15.26949;-22.31555441978193;-21.730587;-0.1676152220825295;2.841241572711962;8.072653674506743;-41.79777;-11.373428;-18.784120088751497;-18.484898;-0.1512576346023993;3.531434331030436;0.4980062056770637;DIFF;2617759.0;DIFF;0.84175014;0.839612;0.240574979352;7.19128333024;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;14;SP00112GXS1;SENTINEL-1;IW;IMG_02_TILE_002;IMG_02_TILE_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.559995699263784;-92.28492976310729;15Q;0.176112936115847;6.106703949536257;211.7495395270178;0.2052999675037524;16.85049295657878;3.151581416201064;7.42386455394382;16.029360954290283;14.003714588946664;29.85756710888736;17.80442276020121;29.024894937662825;0.0593454448232969;34.67493123571154;3.669392590638485;13.464441984232607;-41.83647;-16.021345;-22.68614320146277;-22.063206;-0.1617459855583512;3.1587019690657225;9.977398129379672;-40.942417;-11.120198;-19.31120216212912;-18.875422;-0.1635683756270855;3.374941039333649;0.4592095678776821;DIFF;1132691.0;DIFF;0.8512333;0.8514792;0.176112936116;6.10670394953;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;15;SP00113GXS1;SENTINEL-1;IW;IMG_02_TILE_002;IMG_02_TILE_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.56775003012581;-92.2499054753053;15Q;0.3091240492534988;8.547487994085571;236.34379526752417;0.3719188815796598;18.80764164296269;3.1359371497189645;7.399258316111112;14.858224575855065;13.316995816826308;28.360779169556885;17.14400825996595;27.407279504318428;0.0531698773819509;27.65067297328316;3.3986852219848807;11.551061238138416;-40.51443;-15.118857;-22.70035037878788;-22.18853;-0.1497195049976298;3.633842185381476;13.20480902825802;-43.781693;11.800525;-18.430506147840045;-18.29;-0.1971645355929274;4.269844230947832;0.5308772488457252;DIFF;2358452.0;DIFF;0.811904;0.8184125;0.309124049253;8.54748799409;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;16;SP00114GXS1;SENTINEL-1;IW;IMG_02_TILE_002;IMG_02_TILE_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.524377031656336;-92.18212390907756;15Q;0.0333576437796196;1.122240576819128;37.75518200805277;0.9914945720929528;3.004461921957895;3.08518352953632;7.238117988258343;15.907653820196352;14.096154777187294;29.199893127012825;-18.097876593394705;-29.311420532212605;0.3328383004928674;33.64268124671257;4.641949680552472;21.547696836781192;-56.22327;-17.1867;-22.816828695575843;-21.705347;-0.2034441219893341;2.4927629648204097;6.213867198780239;-26.240381;-13.555725;-18.601190630173843;-18.496355;-0.1340109358793831;4.2156380654020005;0.5651462162363271;DIFF;11414.0;DIFF;0.81524014;0.80601674;0.0333576437796;1.12224057682;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;17;SP00115GXS1;SENTINEL-1;IW;IMG_02_TILE_002;IMG_02_TILE_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.58881812995478;-92.22015885776236;15Q;0.4128672279835215;12.02845844636966;350.43666047966457;0.2430465084821832;27.88686337797743;3.152179763969592;7.42794257939998;15.240590800646562;15.269509737493276;-30.753939783327866;-19.1144327768794;30.61734584748124;0.035859178081308;29.13396276356849;3.343838565780163;11.181256353998736;-43.482307;-15.635404;-22.364472266333937;-21.855637;-0.1495156481207815;3.10415424431004;9.635773572468032;-53.64752;13.52998;-18.77563772094269;-18.473078;-0.1653288314594826;3.588834545391247;0.4740841261493685;DIFF;8314420.0;DIFF;0.83952975;0.84157145;0.412867227983;12.0284584464;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;18;SP00116GXS1;SENTINEL-1;IW;IMG_02_TILE_002;IMG_02_TILE_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.58919385033845;-92.25800509311271;15Q;0.149858420281747;6.25898355405206;261.4125723215414;0.4143650834434567;20.80255153567045;3.1566315090825983;7.439236171110158;15.810620507192407;13.872254902814587;-29.512833212515886;17.888484926646846;-28.71923896271909;0.0480710262049001;41.76597846343648;3.4931224534460403;12.201904474768885;-37.15291;-15.819219;-22.39144775390625;-21.704216;-0.1560025279221463;2.894386475912319;8.37747307194413;-46.721924;-10.344849;-18.198872647494184;-17.842394;-0.1590420754062944;4.192575106412065;0.5453663565235779;DIFF;3190880.0;DIFF;0.81276006;0.8131398;0.149858420282;6.25898355404;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;19;SP00117GXS1;SENTINEL-1;IW;IMG_02_TILE_001;IMG_02_TILE_001;800;600;800;600;1;1;800;600;0;0;0;0;0;1;1;1;9;3;3;19.60783301390306;-92.33902120091804;15Q;0.0820356605585747;1.741487467055388;36.969027582164;1.101752054873992;2.941901740501011;3.08198206937941;7.233715876700126;13.625162595572386;12.744210891973918;25.99344473538062;16.63434804918611;-26.223811121255324;0.3399161794675366;21.228420118735315;3.578994537665677;12.809201900640756;-35.802532;-17.491055;-23.972718678652967;-23.836588;-0.1492944786797448;3.204770342803136;10.27055295011053;-42.010864;-5.593201;-18.861489305218445;-18.463203;-0.1699107790982584;5.111229373434522;0.5697122844349869;DIFF;58843.0;DIFF;0.7867898;0.7893181;0.0820356605586;1.74148746706;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;20;SP00118GXS1;SENTINEL-1;IW;IMG_02_TILE_001;IMG_02_TILE_001;800;600;800;600;1;1;800;600;0;0;0;0;0;1;1;1;9;3;3;19.637080428516835;-92.36737793202904;15Q;0.0629196651169826;2.6287305394964613;109.82614475829784;0.2326290915000123;8.739686909504575;3.151637913939671;7.435759037418242;15.181433244213224;13.905286987967528;29.47969868422645;17.721426073902766;28.45053744493121;0.1144205748277413;41.77915655795411;3.004076281532787;9.024474305267857;-31.449228;-15.068239;-22.272045317150297;-21.816708;-0.1348810241158919;2.93486251877721;8.613418004123309;-37.23188;-0.6896665;-19.141056231207045;-18.84185;-0.1533281383914588;3.130989085943252;0.4363647520864016;DIFF;154544.0;DIFF;0.8594206;0.8616615;0.062919665117;2.6287305395;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;21;SP00119GXS1;SENTINEL-1;IW;IMG_02_TILE_006;IMG_02_TILE_006;800;600;800;600;1;1;800;600;0;0;0;0;0;6;1;1;9;2;2;19.450313563702863;-92.08808817069034;15Q;0.0434987561660863;1.702639059290861;66.64511865934792;0.6856744501685593;5.303450033790565;3.067633018849502;7.275180390984717;12.654582480262755;11.96298271477132;24.314092189046363;15.646731642547111;-24.64765413629145;0.1885565044694621;39.14224702862462;2.846372471479392;8.101836246395699;-31.417227;-17.049156;-21.982099861934262;-21.62244;-0.1294859221528862;3.1902745608259004;10.177851773452891;-34.28247;-12.492822;-19.295550057057586;-18.85701;-0.1653373213716194;2.6865498048766803;0.4672607516466486;DIFF;15799.0;DIFF;0.87778467;0.88233536;0.0434987561661;1.70263905929;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;22;SP00120GXS1;SENTINEL-1;IW;IMG_02_TILE_007;IMG_02_TILE_007;800;600;800;600;1;1;800;600;0;0;0;0;0;7;1;1;9;7;7;19.41467574512882;-92.05447190356804;15Q;0.0405082250828155;1.4326272974297076;50.66677123336691;0.7786896409727416;4.031933546148295;3.0710113653823354;7.220935728802369;12.7490500950163;12.153710022103514;24.989306843180707;15.81173887004866;-24.64566566036195;0.2480199607841502;35.36633102291762;3.649150755905897;13.31630123932858;-36.233273;-16.680687;-22.21042209201389;-21.390339;-0.1642990277621967;2.8603829898562605;8.181790848659041;-27.75196;-12.966608;-19.23095274808114;-19.185356;-0.1487384960758987;2.979469343932749;0.3801169590643274;DIFF;18210.0;DIFF;0.8658527;0.86379695;0.0405082250829;1.43262729743;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;23;SP00121GXS1;SENTINEL-1;IW;IMG_02_TILE_004;IMG_02_TILE_004;800;600;800;600;1;1;800;600;0;0;0;0;0;4;1;1;9;1;1;19.509174391498945;-91.9784763274931;15Q;0.3227696052227279;4.725935522550635;69.19631279374649;0.7182170057293984;5.506467612428856;3.0425057451534303;7.179909255858629;13.506234673280634;12.563431556414091;25.64731550259769;16.17207384975319;-25.945382589440577;0.1816046275733761;14.64182328843973;3.728671676679751;13.902992472473787;-40.83603;-15.819192;-23.037177428135887;-22.35846;-0.1618545365772905;2.564912953008128;6.578778456508873;-32.45797;-13.021718;-19.500030048076923;-19.218822;-0.1315337949061815;3.537147380058965;0.4597587778075583;DIFF;668310.0;DIFF;0.8464594;0.8427823;0.322769605223;4.72593552255;OIL SPILL
04 S1A_IW_GRDH_1SDV_20200609T001544_NR_Orb_Cal_TC.tif;0;OS03004GXS1;SENTINEL-1;IW;IMG_04_TILE_004;IMG_04_TILE_004;800;600;800;600;1;1;800;600;0;0;0;0;0;4;1;1;13;3;3;19.443380978645155;-91.96512500793612;15Q;21.117891408983773;199.4325685361298;1883.3958666914116;0.9473401458442854;149.87588099139126;3.1390221144316937;7.365815847261159;14.264836087208494;14.545373312638288;29.420833501449085;-18.374946230466637;28.976915011358816;0.0066721876354304;9.443772802586205;4.388221442273158;19.25648742642592;-71.72333;-17.854572;-28.80649529390872;-28.06989;-0.1523344439335898;3.251164621563653;10.570071396507132;-62.453514;20.95669;-21.10830992472629;-20.705336;-0.1540229716712296;7.698185369182433;0.7540394323947142;DIFF;20291502000.0;DIFF;0.73276216;0.7329474;21.117891409;199.432568536;SEEPAGE SLICK
04 S1A_IW_GRDH_1SDV_20200609T001544_NR_Orb_Cal_TC.tif;1;OS03005GXS1;SENTINEL-1;IW;IMG_04_TILE_003;IMG_04_TILE_003;800;600;800;600;1;1;800;600;0;0;0;0;0;3;1;1;13;1;1;19.57041557216132;-92.89768755342118;15Q;0.3723856980411332;10.878068580854972;317.76831567981776;2.174054414443915;25.287199099214416;3.1546515315842885;7.399324166693002;14.539845450637326;14.56468721670336;-29.12177631085552;-18.2680757541529;29.94608977866116;0.0395457004184803;29.211832350375055;2.748440695734702;7.553926257970652;-29.473686;-10.740165;-16.989214584381287;-16.698044;-0.161775618412721;2.399083893098961;5.755603526126867;-40.579853;-6.884797;-14.078325976978537;-13.847904;-0.1704097416853426;2.910888607402752;0.4466492548606401;DIFF;9654392.0;DIFF;0.8286626;0.82981986;0.372385698041;10.8780685808;SEEPAGE SLICK
